Code Module,Code Presentation,Highest Education,Num Prev Attempts,Studied Credits,Disability,Forum Ng,Homepage,OU Content,Quiz,Resource,Subpage,Url,Clicks 1Q,Clicks 2Q,Clicks 3Q,Clicks 4Q,Clicks Before Start,Num Past Deadline,Total Weighted Score,Total Weights,Num Banked,Fail?,IMD > 50%
EEE,2013J,A Level or Equivalent,0,60,N,3.0,120.0,537.0,94.0,10.0,16.0,12.0,305.0,231.0,448.0,86.0,1.0,0.0,80.76,100.0,0.0,No,0
EEE,2013J,Lower Than A Level,0,60,N,34.0,101.0,289.0,217.0,3.0,5.0,12.0,341.0,111.0,324.0,0.0,24.0,0.0,37.040000000000006,100.0,0.0,Yes,0
EEE,2013J,A Level or Equivalent,0,60,N,6727.0,2324.0,2136.0,194.0,57.0,208.0,341.0,4050.0,3056.0,4196.0,952.0,1128.0,0.0,88.12,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,39.0,120.0,304.0,118.0,6.0,15.0,19.0,434.0,40.0,118.0,14.0,61.0,4.0,61.8,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,820.0,605.0,1020.0,285.0,27.0,29.0,99.0,990.0,679.0,1456.0,176.0,420.0,0.0,88.4,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,90,Y,831.0,529.0,1730.0,203.0,32.0,65.0,85.0,1568.0,791.0,999.0,432.0,74.0,0.0,91.2,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,90,N,5.0,22.0,111.0,2.0,0.0,1.0,2.0,114.0,17.0,7.0,0.0,6.0,0.0,14.72,16.0,0.0,Yes,0
EEE,2013J,HE Qualification,0,60,N,484.0,162.0,363.0,71.0,81.0,30.0,24.0,618.0,499.0,26.0,0.0,83.0,0.0,60.72,72.0,0.0,Yes,0
EEE,2013J,Lower Than A Level,0,30,N,145.0,233.0,611.0,209.0,15.0,36.0,33.0,651.0,281.0,411.0,81.0,0.0,0.0,77.03999999999998,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,36.0,244.0,903.0,166.0,7.0,24.0,64.0,549.0,373.0,792.0,146.0,7.0,0.0,92.4,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,60,N,42.0,77.0,189.0,83.0,0.0,12.0,7.0,405.0,1.0,0.0,0.0,6.0,0.0,6.72,16.0,0.0,Yes,1
EEE,2013J,A Level or Equivalent,0,60,N,30.0,63.0,286.0,2.0,3.0,20.0,9.0,101.0,185.0,443.0,39.0,0.0,3.0,80.88,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,90,N,31.0,103.0,214.0,1.0,36.0,22.0,2.0,351.0,59.0,0.0,0.0,0.0,0.0,9.28,16.0,0.0,Yes,1
EEE,2013J,Lower Than A Level,0,30,N,177.0,180.0,449.0,94.0,3.0,10.0,30.0,603.0,187.0,17.0,0.0,150.0,0.0,56.28,72.0,0.0,Yes,1
EEE,2013J,HE Qualification,0,30,N,14.0,76.0,606.0,183.0,7.0,6.0,9.0,364.0,107.0,427.0,166.0,27.0,0.0,84.19999999999997,100.0,0.0,No,0
EEE,2013J,HE Qualification,0,90,N,869.0,998.0,1125.0,166.0,10.0,19.0,130.0,1037.0,848.0,1324.0,212.0,466.0,0.0,89.96000000000002,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,4148.0,1418.0,852.0,121.0,25.0,94.0,110.0,2589.0,2121.0,1203.0,206.0,1025.0,0.0,96.8,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,90,N,99.0,509.0,1233.0,221.0,76.0,21.0,69.0,743.0,448.0,1295.0,138.0,152.0,0.0,91.48,100.0,0.0,No,0
EEE,2013J,Lower Than A Level,0,60,N,27.0,185.0,510.0,131.0,5.0,12.0,49.0,464.0,178.0,424.0,63.0,4.0,1.0,82.2,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,30,N,1175.0,672.0,1466.0,187.0,51.0,113.0,63.0,967.0,847.0,1231.0,734.0,255.0,0.0,95.16,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,42.0,305.0,929.0,162.0,7.0,23.0,23.0,627.0,374.0,480.0,114.0,71.0,0.0,81.24000000000002,100.0,0.0,No,0
EEE,2013J,HE Qualification,0,30,N,1271.0,391.0,727.0,208.0,22.0,70.0,89.0,1558.0,351.0,850.0,140.0,103.0,0.0,83.16,100.0,0.0,No,0
EEE,2013J,Post Graduate Qualification,0,60,N,20.0,236.0,598.0,133.0,4.0,28.0,17.0,555.0,137.0,369.0,52.0,31.0,0.0,87.28,100.0,0.0,No,0
EEE,2013J,Lower Than A Level,0,90,N,1922.0,367.0,1076.0,198.0,7.0,11.0,67.0,1163.0,1136.0,1946.0,347.0,20.0,0.0,87.96000000000002,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,60,N,42.0,98.0,455.0,191.0,7.0,18.0,19.0,453.0,123.0,284.0,15.0,0.0,0.0,55.44,72.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,30,N,174.0,174.0,486.0,129.0,1.0,15.0,20.0,655.0,141.0,169.0,38.0,65.0,0.0,72.64,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,56.0,217.0,520.0,189.0,11.0,13.0,28.0,471.0,223.0,498.0,55.0,57.0,0.0,89.32000000000002,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,60,N,35.0,117.0,338.0,109.0,2.0,14.0,14.0,336.0,237.0,118.0,14.0,16.0,1.0,63.44,100.0,0.0,Yes,1
EEE,2013J,A Level or Equivalent,0,60,N,58.0,206.0,506.0,320.0,5.0,18.0,18.0,600.0,131.0,567.0,55.0,2.0,0.0,82.80000000000003,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,30.0,115.0,290.0,79.0,1.0,18.0,18.0,145.0,209.0,369.0,19.0,0.0,2.0,55.44,84.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,10.0,120.0,438.0,173.0,4.0,16.0,8.0,457.0,232.0,87.0,12.0,0.0,1.0,64.2,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,112.0,363.0,626.0,145.0,5.0,17.0,45.0,862.0,197.0,192.0,55.0,72.0,0.0,79.4,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,120,Y,78.0,177.0,331.0,75.0,8.0,20.0,8.0,464.0,91.0,198.0,20.0,50.0,0.0,77.16,100.0,0.0,No,0
EEE,2013J,HE Qualification,0,60,N,79.0,134.0,399.0,131.0,16.0,52.0,17.0,493.0,75.0,182.0,76.0,7.0,2.0,71.28,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,Y,137.0,150.0,572.0,85.0,2.0,49.0,10.0,542.0,295.0,99.0,89.0,0.0,3.0,39.84,100.0,0.0,No,0
EEE,2013J,HE Qualification,0,30,N,55.0,369.0,1236.0,210.0,9.0,17.0,95.0,555.0,793.0,876.0,90.0,73.0,0.0,89.6,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,60,N,36.0,260.0,942.0,270.0,9.0,11.0,14.0,800.0,291.0,597.0,57.0,0.0,0.0,83.08,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,90,N,481.0,390.0,749.0,177.0,53.0,74.0,78.0,1082.0,474.0,452.0,127.0,92.0,0.0,87.55999999999997,100.0,0.0,No,0
EEE,2013J,HE Qualification,0,60,N,175.0,456.0,1039.0,148.0,146.0,105.0,84.0,1056.0,423.0,943.0,130.0,145.0,0.0,92.88,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,438.0,239.0,464.0,175.0,6.0,42.0,15.0,608.0,336.0,242.0,33.0,215.0,0.0,94.36,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,30,N,96.0,40.0,383.0,156.0,1.0,4.0,2.0,554.0,116.0,12.0,0.0,7.0,1.0,27.84,44.0,0.0,Yes,0
EEE,2013J,HE Qualification,0,60,N,99.0,60.0,261.0,105.0,0.0,2.0,12.0,525.0,18.0,0.0,0.0,0.0,0.0,15.04,16.0,0.0,Yes,1
EEE,2013J,HE Qualification,0,30,N,88.0,401.0,1157.0,175.0,40.0,101.0,68.0,603.0,308.0,1036.0,153.0,246.0,0.0,90.72,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,Y,623.0,250.0,693.0,102.0,9.0,31.0,18.0,763.0,477.0,705.0,184.0,178.0,0.0,96.0,100.0,0.0,No,0
EEE,2013J,HE Qualification,0,30,N,740.0,240.0,594.0,152.0,13.0,45.0,76.0,670.0,569.0,640.0,155.0,26.0,0.0,82.12,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,30,N,141.0,202.0,391.0,120.0,1.0,9.0,28.0,766.0,90.0,39.0,0.0,23.0,1.0,26.4,44.0,0.0,Yes,1
EEE,2013J,HE Qualification,0,60,N,7.0,163.0,375.0,151.0,5.0,57.0,36.0,470.0,114.0,133.0,101.0,1.0,2.0,53.8,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,112.0,267.0,1089.0,168.0,15.0,5.0,74.0,581.0,329.0,907.0,356.0,48.0,2.0,73.64,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,20.0,58.0,115.0,142.0,1.0,4.0,18.0,156.0,60.0,334.0,1.0,0.0,2.0,69.28,100.0,0.0,No,0
EEE,2013J,Lower Than A Level,0,90,N,93.0,237.0,445.0,143.0,4.0,11.0,2.0,523.0,302.0,187.0,0.0,6.0,0.0,63.12000000000001,72.0,0.0,Yes,0
EEE,2013J,A Level or Equivalent,0,90,N,68.0,70.0,338.0,120.0,2.0,16.0,14.0,639.0,0.0,0.0,0.0,0.0,0.0,13.76,16.0,0.0,Yes,1
EEE,2013J,Lower Than A Level,0,60,N,183.0,430.0,1365.0,119.0,23.0,142.0,79.0,726.0,1197.0,442.0,69.0,36.0,0.0,79.52000000000002,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,54.0,95.0,427.0,107.0,0.0,10.0,26.0,381.0,121.0,73.0,0.0,165.0,2.0,41.48,44.0,0.0,Yes,1
EEE,2013J,Lower Than A Level,0,60,N,14.0,94.0,420.0,159.0,22.0,6.0,1.0,393.0,159.0,148.0,95.0,11.0,1.0,86.84,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,150,N,774.0,653.0,1547.0,315.0,35.0,196.0,107.0,1476.0,702.0,1143.0,426.0,349.0,0.0,93.2,100.0,0.0,No,0
EEE,2013J,Post Graduate Qualification,0,60,N,90.0,140.0,557.0,149.0,15.0,36.0,9.0,542.0,139.0,377.0,10.0,63.0,0.0,73.32,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,22.0,29.0,40.0,93.0,0.0,3.0,3.0,190.0,0.0,0.0,0.0,1.0,0.0,10.56,16.0,0.0,Yes,0
EEE,2013J,A Level or Equivalent,0,60,N,43.0,106.0,144.0,74.0,17.0,15.0,27.0,159.0,86.0,198.0,36.0,7.0,3.0,51.56,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,201.0,427.0,732.0,271.0,10.0,42.0,136.0,897.0,298.0,1208.0,160.0,28.0,1.0,85.32,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,50.0,150.0,390.0,152.0,2.0,23.0,24.0,436.0,141.0,340.0,28.0,61.0,0.0,92.48,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,32.0,247.0,585.0,188.0,12.0,32.0,14.0,441.0,211.0,592.0,46.0,17.0,0.0,82.6,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,827.0,475.0,432.0,210.0,9.0,31.0,37.0,679.0,438.0,827.0,212.0,92.0,0.0,90.88,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,0.0,88.0,461.0,179.0,5.0,8.0,4.0,401.0,92.0,237.0,33.0,3.0,1.0,73.68,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,177.0,612.0,1981.0,217.0,29.0,36.0,33.0,1443.0,828.0,897.0,245.0,132.0,0.0,67.0,72.0,0.0,No,0
EEE,2013J,Lower Than A Level,0,60,N,40.0,55.0,314.0,102.0,1.0,10.0,6.0,331.0,90.0,24.0,85.0,0.0,2.0,50.12000000000001,72.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,30,N,410.0,236.0,618.0,100.0,3.0,1.0,19.0,927.0,282.0,236.0,0.0,0.0,1.0,49.84,72.0,0.0,Yes,0
EEE,2013J,HE Qualification,0,90,N,281.0,501.0,951.0,204.0,20.0,33.0,89.0,640.0,660.0,968.0,127.0,35.0,0.0,69.84,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,1634.0,590.0,328.0,136.0,14.0,56.0,31.0,560.0,245.0,1426.0,378.0,247.0,0.0,96.76,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,251.0,198.0,898.0,124.0,6.0,9.0,11.0,803.0,223.0,363.0,136.0,19.0,2.0,78.84,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,376.0,449.0,894.0,202.0,29.0,70.0,36.0,932.0,303.0,680.0,161.0,134.0,1.0,91.4,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,90,N,824.0,479.0,707.0,311.0,4546.0,125.0,63.0,832.0,5266.0,790.0,172.0,284.0,0.0,90.16,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,18.0,64.0,314.0,2.0,0.0,2.0,2.0,225.0,175.0,5.0,0.0,0.0,0.0,45.16,72.0,0.0,Yes,1
EEE,2013J,HE Qualification,0,60,N,129.0,160.0,368.0,102.0,17.0,32.0,28.0,411.0,183.0,352.0,83.0,18.0,1.0,65.52,100.0,0.0,No,0
EEE,2013J,HE Qualification,0,90,N,2854.0,494.0,885.0,175.0,16.0,83.0,89.0,1482.0,691.0,1551.0,585.0,861.0,0.0,96.2,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,30,N,26.0,98.0,387.0,89.0,2.0,11.0,5.0,344.0,130.0,160.0,31.0,36.0,3.0,85.2,100.0,0.0,No,0
EEE,2013J,Post Graduate Qualification,0,60,N,78.0,542.0,1170.0,143.0,35.0,71.0,102.0,826.0,384.0,1434.0,210.0,50.0,0.0,95.6,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,335.0,580.0,1886.0,167.0,11.0,48.0,82.0,1627.0,680.0,894.0,115.0,128.0,0.0,85.88,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,60,N,1170.0,604.0,288.0,205.0,5.0,17.0,31.0,1159.0,409.0,666.0,174.0,119.0,0.0,93.4,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,128.0,201.0,830.0,192.0,7.0,20.0,23.0,545.0,241.0,546.0,296.0,51.0,1.0,87.36,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,60,N,0.0,110.0,450.0,78.0,3.0,7.0,12.0,364.0,105.0,137.0,42.0,15.0,2.0,78.88,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,311.0,360.0,949.0,249.0,84.0,37.0,52.0,835.0,499.0,1001.0,217.0,34.0,1.0,84.16,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,263.0,229.0,742.0,170.0,14.0,31.0,32.0,625.0,306.0,641.0,83.0,138.0,0.0,85.92,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,20.0,167.0,1330.0,270.0,20.0,44.0,25.0,872.0,298.0,673.0,201.0,15.0,2.0,49.8,100.0,0.0,Yes,0
EEE,2013J,A Level or Equivalent,0,60,N,31.0,227.0,526.0,99.0,10.0,52.0,63.0,470.0,281.0,60.0,9.0,229.0,0.0,66.36,72.0,0.0,Yes,0
EEE,2013J,Lower Than A Level,0,60,N,160.0,197.0,538.0,150.0,6.0,12.0,46.0,575.0,123.0,387.0,97.0,41.0,0.0,70.88,100.0,0.0,No,0
EEE,2013J,Lower Than A Level,0,60,N,122.0,275.0,844.0,146.0,20.0,17.0,61.0,690.0,309.0,837.0,31.0,29.0,0.0,86.03999999999998,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,136.0,265.0,738.0,225.0,6.0,59.0,18.0,785.0,303.0,557.0,74.0,15.0,0.0,92.28,100.0,0.0,No,1
EEE,2013J,Post Graduate Qualification,0,60,N,6.0,195.0,566.0,155.0,8.0,13.0,25.0,448.0,272.0,461.0,37.0,33.0,1.0,89.52,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,383.0,195.0,626.0,207.0,10.0,30.0,35.0,1162.0,0.0,0.0,0.0,335.0,0.0,10.24,16.0,0.0,Yes,0
EEE,2013J,Lower Than A Level,0,60,N,563.0,330.0,726.0,310.0,11.0,16.0,26.0,832.0,457.0,657.0,337.0,103.0,0.0,92.12,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,165.0,114.0,442.0,114.0,5.0,11.0,4.0,446.0,257.0,80.0,91.0,0.0,1.0,86.48,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,116.0,187.0,656.0,94.0,35.0,39.0,113.0,625.0,385.0,1063.0,122.0,43.0,2.0,83.12,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,365.0,353.0,405.0,204.0,15.0,67.0,127.0,592.0,322.0,1047.0,32.0,381.0,0.0,91.6,100.0,0.0,No,0
EEE,2013J,HE Qualification,0,60,N,27.0,366.0,533.0,147.0,9.0,53.0,31.0,519.0,257.0,456.0,108.0,57.0,0.0,85.4,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,30,N,75.0,156.0,776.0,205.0,11.0,29.0,10.0,536.0,268.0,492.0,80.0,39.0,0.0,85.4,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,457.0,377.0,746.0,186.0,8.0,96.0,75.0,798.0,424.0,608.0,77.0,175.0,0.0,88.6,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,25.0,200.0,347.0,142.0,6.0,33.0,68.0,426.0,183.0,202.0,46.0,12.0,1.0,74.72,100.0,0.0,No,0
EEE,2013J,HE Qualification,0,30,N,180.0,146.0,579.0,89.0,3.0,15.0,34.0,468.0,240.0,366.0,51.0,32.0,0.0,91.92,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,139.0,312.0,1122.0,238.0,16.0,30.0,47.0,761.0,344.0,1187.0,63.0,129.0,0.0,87.52,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,263.0,482.0,1433.0,185.0,33.0,119.0,112.0,1203.0,771.0,836.0,150.0,37.0,0.0,82.8,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,896.0,631.0,923.0,320.0,9.0,47.0,118.0,1509.0,676.0,774.0,188.0,212.0,0.0,89.28,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,362.0,256.0,950.0,331.0,11.0,89.0,48.0,1197.0,408.0,390.0,80.0,16.0,1.0,73.96,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,142.0,344.0,848.0,229.0,4.0,28.0,210.0,1035.0,495.0,223.0,167.0,48.0,0.0,83.24,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,30,N,26.0,150.0,747.0,165.0,4.0,6.0,22.0,540.0,249.0,257.0,161.0,6.0,1.0,77.16,100.0,0.0,No,0
EEE,2013J,Lower Than A Level,0,60,N,445.0,439.0,455.0,51.0,14.0,58.0,109.0,1098.0,157.0,339.0,82.0,99.0,1.0,89.32,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,752.0,316.0,629.0,162.0,5.0,11.0,31.0,674.0,399.0,1120.0,45.0,74.0,0.0,91.12,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,564.0,311.0,563.0,137.0,12.0,24.0,52.0,765.0,425.0,540.0,171.0,19.0,0.0,90.52,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,30,N,458.0,324.0,877.0,280.0,3.0,21.0,48.0,1193.0,281.0,627.0,141.0,18.0,1.0,75.56,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,138.0,332.0,727.0,184.0,11.0,21.0,74.0,704.0,291.0,404.0,172.0,0.0,0.0,92.16,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,120,N,32.0,78.0,215.0,75.0,8.0,22.0,11.0,247.0,37.0,156.0,32.0,14.0,3.0,53.48,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,310.0,291.0,583.0,99.0,15.0,14.0,38.0,775.0,278.0,635.0,82.0,5.0,0.0,87.36,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,43.0,50.0,179.0,124.0,5.0,11.0,3.0,244.0,0.0,0.0,0.0,174.0,1.0,7.04,16.0,0.0,Yes,1
EEE,2013J,A Level or Equivalent,0,30,N,6.0,156.0,427.0,112.0,8.0,25.0,40.0,437.0,144.0,117.0,79.0,2.0,0.0,80.75999999999998,100.0,0.0,No,0
EEE,2013J,Lower Than A Level,0,30,N,1784.0,547.0,952.0,182.0,13.0,38.0,68.0,1356.0,819.0,849.0,578.0,135.0,0.0,82.84,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,60,N,99.0,291.0,1029.0,276.0,45.0,79.0,32.0,969.0,371.0,467.0,144.0,50.0,1.0,81.4,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,30,N,744.0,358.0,1139.0,200.0,14.0,15.0,51.0,836.0,822.0,872.0,181.0,66.0,0.0,87.6,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,549.0,440.0,831.0,243.0,15.0,21.0,61.0,915.0,349.0,814.0,233.0,79.0,0.0,88.08,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,43.0,92.0,262.0,123.0,1.0,8.0,23.0,461.0,54.0,5.0,0.0,34.0,2.0,33.16,44.0,0.0,Yes,1
EEE,2013J,A Level or Equivalent,0,60,N,308.0,217.0,487.0,130.0,13.0,57.0,30.0,305.0,301.0,909.0,213.0,38.0,0.0,89.96,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,30,N,177.0,231.0,1028.0,141.0,18.0,28.0,51.0,703.0,321.0,874.0,107.0,243.0,0.0,94.32,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,120,N,424.0,219.0,328.0,154.0,4.0,22.0,35.0,421.0,200.0,367.0,6.0,351.0,0.0,74.96,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,930.0,411.0,932.0,182.0,147.0,77.0,53.0,1167.0,742.0,715.0,303.0,17.0,1.0,64.36000000000001,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,45.0,81.0,469.0,95.0,11.0,12.0,11.0,323.0,138.0,195.0,98.0,75.0,0.0,98.64,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,1346.0,184.0,501.0,227.0,11.0,47.0,37.0,1152.0,738.0,462.0,129.0,3.0,0.0,85.64,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,30,Y,1228.0,381.0,839.0,140.0,13.0,31.0,30.0,1125.0,392.0,460.0,134.0,684.0,0.0,78.03999999999998,100.0,0.0,No,0
EEE,2013J,Lower Than A Level,0,60,N,65.0,140.0,341.0,99.0,2.0,12.0,13.0,462.0,108.0,57.0,31.0,22.0,2.0,49.64,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,106.0,167.0,468.0,85.0,7.0,18.0,6.0,535.0,170.0,545.0,43.0,1.0,0.0,95.52,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,112.0,99.0,380.0,90.0,6.0,19.0,4.0,355.0,167.0,250.0,37.0,33.0,0.0,69.96,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,30,N,204.0,214.0,738.0,116.0,7.0,38.0,30.0,756.0,286.0,650.0,87.0,0.0,0.0,94.68,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,60,N,50.0,221.0,663.0,183.0,12.0,21.0,38.0,578.0,150.0,445.0,182.0,5.0,1.0,82.72,100.0,0.0,No,0
EEE,2013J,HE Qualification,0,60,N,375.0,376.0,624.0,202.0,3.0,22.0,54.0,872.0,387.0,675.0,12.0,85.0,0.0,75.8,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,247.0,131.0,427.0,119.0,4.0,19.0,12.0,428.0,244.0,151.0,136.0,11.0,3.0,70.12,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,120,N,96.0,266.0,502.0,245.0,6.0,49.0,61.0,786.0,124.0,348.0,10.0,53.0,0.0,92.12,100.0,0.0,No,0
EEE,2013J,Lower Than A Level,0,60,N,3645.0,1083.0,627.0,266.0,22.0,8.0,123.0,1948.0,1738.0,2061.0,537.0,350.0,0.0,92.72,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,473.0,206.0,337.0,96.0,2.0,13.0,29.0,593.0,269.0,308.0,77.0,24.0,1.0,74.16,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,182.0,196.0,420.0,148.0,9.0,39.0,45.0,648.0,178.0,250.0,83.0,35.0,0.0,81.16,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,60,N,1581.0,257.0,993.0,175.0,36.0,50.0,36.0,1216.0,621.0,1132.0,293.0,161.0,1.0,98.68,100.0,0.0,No,0
EEE,2013J,Lower Than A Level,0,150,N,207.0,233.0,643.0,147.0,6.0,24.0,81.0,481.0,352.0,812.0,111.0,46.0,0.0,81.24000000000002,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,60,N,48.0,210.0,801.0,151.0,18.0,21.0,38.0,438.0,305.0,499.0,298.0,74.0,1.0,79.88,100.0,0.0,No,0
EEE,2013J,Lower Than A Level,0,30,N,128.0,119.0,182.0,101.0,0.0,7.0,14.0,475.0,56.0,1.0,0.0,25.0,0.0,27.76,44.0,0.0,Yes,0
EEE,2013J,A Level or Equivalent,0,30,N,49.0,49.0,156.0,108.0,6.0,29.0,6.0,272.0,56.0,0.0,0.0,81.0,0.0,29.48,44.0,0.0,Yes,1
EEE,2013J,Post Graduate Qualification,0,30,N,318.0,253.0,600.0,114.0,36.0,47.0,36.0,546.0,273.0,501.0,306.0,42.0,2.0,87.48,100.0,0.0,No,0
EEE,2013J,A Level or Equivalent,0,60,N,43.0,114.0,396.0,26.0,0.0,2.0,37.0,270.0,171.0,398.0,6.0,0.0,2.0,90.44,100.0,0.0,No,1
EEE,2013J,A Level or Equivalent,0,60,N,214.0,233.0,468.0,91.0,4.0,34.0,31.0,680.0,234.0,334.0,0.0,91.0,0.0,94.16,100.0,0.0,Yes,0
EEE,2013J,A Level or Equivalent,0,30,N,428.0,419.0,1019.0,268.0,8.0,14.0,50.0,777.0,596.0,910.0,217.0,1.0,1.0,89.03999999999998,100.0,0.0,No,1
EEE,2013J,Lower Than A Level,0,30,N,20.0,80.0,132.0,122.0,6.0,23.0,13.0,288.0,66.0,0.0,0.0,44.0,2.0,27.88,44.0,0.0,Yes,0
EEE,2013J,A Level or Equivalent,0,60,N,4072.0,1016.0,1061.0,206.0,24.0,75.0,115.0,1871.0,2035.0,2231.0,703.0,286.0,0.0,94.68,100.0,0.0,No,0
EEE,2013J,Lower Than A Level,0,60,N,321.0,361.0,831.0,170.0,12.0,40.0,54.0,644.0,637.0,762.0,57.0,11.0,0.0,87.92,100.0,0.0,No,1
EEE,2013J,HE Qualification,0,60,N,188.0,307.0,888.0,141.0,6.0,14.0,39.0,577.0,404.0,392.0,225.0,63.0,1.0,89.64000000000001,100.0,0.0,No,1
